Ind_id	Phenot1	Phenot2
Ind61	-11.8186149500922	-11.8186149500922
Ind62	-1.65105172480334	-1.65105172480334
Ind63	1.30018923413375	1.30018923413375
Ind64	-13.4333408135065	-13.4333408135065
Ind65	-7.02813352566701	-7.02813352566701
Ind66	13.8480146064731	13.8480146064731
Ind67	-0.984981720446856	-0.984981720446856
Ind68	-16.5795212756351	-16.5795212756351
Ind69	4.17245531503865	4.17245531503865
Ind70	-6.42799646672008	-6.42799646672008
Ind71	13.5192944193829	13.5192944193829
Ind72	-2.80402277594647	-2.80402277594647
Ind73	-15.0486960942153	-15.0486960942153
Ind74	0.0372137470215899	0.0372137470215899
Ind75	-0.854371678661337	-0.854371678661337
Ind76	11.5856619179338	11.5856619179338
Ind77	-26.4907768158664	-26.4907768158664
Ind78	-3.12931669517017	-3.12931669517017
Ind79	-13.760048976086	-13.760048976086
Ind80	-1.03667332000764	-1.03667332000764
Ind81	1.98118654229534	1.98118654229534
Ind82	-9.63094615407686	-9.63094615407686
Ind83	-11.6395266623602	-11.6395266623602
Ind84	-7.08357127398883	-7.08357127398883
Ind85	12.9387551173972	12.9387551173972
Ind86	-1.30834381449001	-1.30834381449001
Ind87	13.6609913266554	13.6609913266554
Ind88	6.39847190987683	6.39847190987683
Ind89	-1.34730952287177	-1.34730952287177
Ind90	-16.6048003152535	-16.6048003152535
Ind91	16.6084424113242	16.6084424113242
Ind92	6.64141034078026	NA
Ind93	-9.40744181889942	-9.40744181889942
Ind94	14.4360126037192	14.4360126037192
Ind95	17.0774285382076	17.0774285382076
Ind96	21.5510873447909	21.5510873447909
Ind97	-8.72639590607163	-8.72639590607163
Ind98	-8.68619309548353	-8.68619309548353
Ind99	8.40048931868843	8.40048931868843
Ind100	13.1300525230761	13.1300525230761
Ind101	-2.92830356953823	-2.92830356953823
Ind102	-2.94262901105908	-2.94262901105908
Ind103	3.82836898455099	3.82836898455099
Ind104	-9.10393737141981	-9.10393737141981
Ind105	-4.85359562916628	-4.85359562916628
Ind106	-16.3977102849185	-16.3977102849185
Ind107	14.3067808268272	NA
Ind108	-10.7110724319878	-10.7110724319878
Ind109	-13.793436350179	-13.793436350179
Ind110	5.97728570044173	5.97728570044173
Ind111	17.1428248668007	17.1428248668007
Ind112	12.4605869492483	12.4605869492483
Ind113	3.75244657699406	3.75244657699406
Ind114	-18.7971775261737	-18.7971775261737
Ind115	-9.1709149242581	-9.1709149242581
Ind116	-29.3270528589892	NA
Ind117	-22.3814867931523	-22.3814867931523
Ind118	1.28363190425234	1.28363190425234
Ind119	-14.050944671816	-14.050944671816
Ind120	-10.3732426881542	-10.3732426881542
Ind121	-5.17498301406097	-5.17498301406097
Ind122	2.90844279253387	2.90844279253387
Ind123	-0.146565603565181	-0.146565603565181
Ind124	-10.9243149535139	NA
Ind125	-5.00827211221728	-5.00827211221728
Ind126	-18.1213282800367	-18.1213282800367
Ind127	4.14427812212841	4.14427812212841
Ind128	0.804018588062293	0.804018588062293
Ind129	-3.60570310975079	-3.60570310975079
Ind130	-6.21857387301066	-6.21857387301066
Ind131	-8.76660307460427	-8.76660307460427
Ind132	-21.0015355437525	-21.0015355437525
Ind133	-11.6823507360326	-11.6823507360326
Ind134	-3.66842415962014	-3.66842415962014
Ind135	-5.36621147209504	-5.36621147209504
Ind136	4.35407712512925	4.35407712512925
Ind137	-2.78914861613039	-2.78914861613039
Ind138	1.05480446657816	1.05480446657816
Ind139	0.817741011930843	0.817741011930843
Ind140	-7.488134380328	-7.488134380328
Ind141	-18.8417124408817	-18.8417124408817
Ind142	7.86611857010879	7.86611857010879
Ind143	-3.57321345565342	-3.57321345565342
Ind144	1.33350838474607	1.33350838474607
Ind145	-15.0218067857209	-15.0218067857209
Ind146	-6.0890403283266	-6.0890403283266
Ind147	-11.1983489132634	-11.1983489132634
Ind148	8.88229065380888	8.88229065380888
Ind149	-2.254091293164	-2.254091293164
Ind150	-13.0978058402696	-13.0978058402696
Ind151	0.534854717387266	0.534854717387266
Ind152	7.17175734100575	7.17175734100575
Ind153	-5.07571735672902	-5.07571735672902
Ind154	5.15096178583793	5.15096178583793
Ind155	2.9595766045094	2.9595766045094
Ind156	-4.35882640452958	-4.35882640452958
Ind157	-15.9604112424327	-15.9604112424327
Ind158	-14.6692853963644	-14.6692853963644
Ind159	-16.0822058113192	-16.0822058113192
Ind160	3.60131510823639	3.60131510823639
Ind161	12.6261685927466	12.6261685927466
Ind162	12.8491127253766	12.8491127253766
Ind163	-7.57846722041949	-7.57846722041949
Ind164	-8.99044093923668	-8.99044093923668
Ind165	-18.2010242462012	-18.2010242462012
Ind166	0.0971652315124167	0.0971652315124167
Ind167	7.98511217698198	7.98511217698198
Ind168	-12.5595908253226	-12.5595908253226
Ind169	-19.268360017165	-19.268360017165
Ind170	-8.44358628215928	-8.44358628215928
Ind171	-1.40270042453906	-1.40270042453906
Ind172	5.27488162654375	5.27488162654375
Ind173	-7.77350565768314	-7.77350565768314
Ind174	2.41079646458619	2.41079646458619
Ind175	-7.77007029594849	-7.77007029594849
Ind176	4.16103859171198	4.16103859171198
Ind177	13.7235336938684	13.7235336938684
Ind178	-6.14271890464263	NA
Ind179	-9.33983756951788	-9.33983756951788
Ind180	-8.59252105055351	-8.59252105055351
Ind181	-8.90543844445217	-8.90543844445217
Ind182	-3.86947268831417	-3.86947268831417
Ind183	3.02034433484337	3.02034433484337
Ind184	-15.1333319967984	-15.1333319967984
Ind185	8.56712696044838	8.56712696044838
Ind186	-24.6653144941308	-24.6653144941308
Ind187	4.47197229405334	4.47197229405334
Ind188	21.570009247379	21.570009247379
Ind189	8.06529969199982	8.06529969199982
Ind190	1.45948181345615	1.45948181345615
Ind191	12.0848887401151	12.0848887401151
Ind192	-0.534808502956222	-0.534808502956222
Ind193	3.26249249163004	3.26249249163004
Ind194	-6.7375128754922	-6.7375128754922
Ind195	13.4438565144384	13.4438565144384
Ind196	13.7654162494864	13.7654162494864
Ind197	-6.89801032155838	-6.89801032155838
Ind198	10.3654528153198	10.3654528153198
Ind199	-1.88088038414184	NA
Ind200	-2.0923519085769	NA
Ind201	-21.9201339707461	-21.9201339707461
Ind202	-13.3348697854015	-13.3348697854015
Ind203	7.53458551198368	7.53458551198368
Ind204	-8.36959296588587	-8.36959296588587
Ind205	5.94328584128221	5.94328584128221
Ind206	-7.4207205804062	-7.4207205804062
Ind207	-4.2895173279968	-4.2895173279968
Ind208	-11.9853354755388	-11.9853354755388
Ind209	-18.9105153044226	-18.9105153044226
Ind210	-0.0192079561930187	-0.0192079561930187
Ind211	0.0727256907528968	0.0727256907528968
Ind212	0.160497797951634	0.160497797951634
Ind213	2.02757848484629	2.02757848484629
Ind214	-0.786148539497564	-0.786148539497564
Ind215	-19.7964056829759	-19.7964056829759
Ind216	-8.91259853485513	-8.91259853485513
Ind217	-12.0577132753139	-12.0577132753139
Ind218	-6.01154843007384	-6.01154843007384
Ind219	5.29809804075035	5.29809804075035
Ind220	-10.045617932656	-10.045617932656
Ind221	4.13470933878406	4.13470933878406
Ind222	-6.15163736919749	-6.15163736919749
Ind223	-6.45951957655563	-6.45951957655563
Ind224	5.92593035169213	5.92593035169213
Ind225	11.6296956939284	11.6296956939284
Ind226	1.28928656926097	1.28928656926097
Ind227	-22.4206562755942	-22.4206562755942
Ind228	3.36641564850795	3.36641564850795
Ind229	3.75600758539542	3.75600758539542
Ind230	-10.0776515107476	-10.0776515107476
Ind231	-8.9001832294721	-8.9001832294721
Ind232	-7.93429595471802	-7.93429595471802
Ind233	-23.620523239262	-23.620523239262
Ind234	-3.20607073192818	-3.20607073192818
Ind235	-2.69697816837255	-2.69697816837255
Ind236	-16.4799607284778	-16.4799607284778
Ind237	0.488956323716927	0.488956323716927
Ind238	-5.00820287274718	-5.00820287274718
Ind239	-10.5169717844646	-10.5169717844646
Ind240	-18.9530968440583	-18.9530968440583
Ind241	8.67616457549299	8.67616457549299
Ind242	-7.01684005949727	-7.01684005949727
Ind243	-5.0246056176016	-5.0246056176016
Ind244	3.77027275248025	3.77027275248025
Ind245	-3.81478914430244	-3.81478914430244
Ind246	-7.26475947536474	-7.26475947536474
Ind247	-8.60662346567962	-8.60662346567962
Ind248	-2.70269743251903	-2.70269743251903
Ind249	-2.54481604112126	-2.54481604112126
Ind250	-13.7929257735676	-13.7929257735676
Ind251	7.93220285782777	7.93220285782777
Ind252	-13.5558785801114	-13.5558785801114
Ind253	9.45199045080389	9.45199045080389
Ind254	5.32481032092939	5.32481032092939
Ind255	-2.48938461691617	-2.48938461691617
Ind256	5.78233459717692	5.78233459717692
Ind257	-12.6834394252676	-12.6834394252676
Ind258	0.0258155892380869	0.0258155892380869
Ind259	4.74192466967429	4.74192466967429
Ind260	2.68731832494476	2.68731832494476
Ind261	-22.7964905826344	-22.7964905826344
Ind262	-0.833885484652638	-0.833885484652638
Ind263	1.91968508068336	1.91968508068336
Ind264	-6.76510250624199	-6.76510250624199
Ind265	-8.58359103228776	-8.58359103228776
Ind266	-4.48540475330758	-4.48540475330758
Ind267	-12.5327962996933	-12.5327962996933
Ind268	-14.9219959125905	-14.9219959125905
Ind269	-12.2322883145138	-12.2322883145138
Ind270	-7.67598402043898	-7.67598402043898
Ind271	-2.34362418897725	-2.34362418897725
Ind272	4.36337827290926	4.36337827290926
Ind273	-17.9467087802355	-17.9467087802355
Ind274	-1.19041276947988	NA
Ind275	7.72310795563776	7.72310795563776
Ind276	3.5016576294811	3.5016576294811
Ind277	-14.8164758269748	-14.8164758269748
Ind278	6.47458625706743	6.47458625706743
Ind279	-11.0601124021084	-11.0601124021084
Ind280	5.80223419603082	5.80223419603082
Ind281	3.60510461117572	3.60510461117572
Ind282	6.05566907450489	6.05566907450489
Ind283	-3.10086193507285	-3.10086193507285
Ind284	-19.1041779629724	-19.1041779629724
Ind285	-15.1130411906293	-15.1130411906293
Ind286	-0.0667396166575374	-0.0667396166575374
Ind287	-7.64651391164885	-7.64651391164885
Ind288	2.02979157289482	NA
Ind289	-10.8448549255713	-10.8448549255713
Ind290	4.80856865719752	4.80856865719752
Ind291	16.1646672390601	16.1646672390601
Ind292	-0.567870439225785	-0.567870439225785
Ind293	-4.20859502012268	-4.20859502012268
Ind294	-7.28669071671718	-7.28669071671718
Ind295	10.3464246678888	10.3464246678888
Ind296	-6.74349162732319	-6.74349162732319
Ind297	8.96957748948525	8.96957748948525
Ind298	9.93652300752593	9.93652300752593
Ind299	3.35113650538986	3.35113650538986
Ind300	-3.383235716659	-3.383235716659
Ind301	8.95951138238703	8.95951138238703
Ind302	3.06891557818857	3.06891557818857
Ind303	4.03404531375539	4.03404531375539
Ind304	-16.1895162404003	-16.1895162404003
Ind305	-4.15364879433127	-4.15364879433127
Ind306	9.79863365897241	9.79863365897241
Ind307	18.0625003790269	18.0625003790269
Ind308	-13.4650724901232	-13.4650724901232
Ind309	-3.33772724225896	-3.33772724225896
Ind310	-11.3401865713567	-11.3401865713567
Ind311	6.78794120666559	6.78794120666559
Ind312	-5.6392572368876	-5.6392572368876
Ind313	-10.6988844455389	-10.6988844455389
Ind314	-8.34314976446663	-8.34314976446663
Ind315	-2.72242100540515	-2.72242100540515
Ind316	-4.33849107597602	NA
Ind317	-10.1730647960328	-10.1730647960328
Ind318	-8.49575963920392	NA
Ind319	-12.772266161195	-12.772266161195
Ind320	19.8551330501056	19.8551330501056
Ind321	-13.9676231153734	-13.9676231153734
Ind322	-13.4989455309342	NA
Ind323	-23.8265009039074	-23.8265009039074
Ind324	2.12873500115358	2.12873500115358
Ind325	-11.0419035408938	-11.0419035408938
Ind326	-7.68462385453668	-7.68462385453668
Ind327	0.680589353140042	0.680589353140042
Ind328	-6.62909412213503	-6.62909412213503
Ind329	-1.41353659900502	-1.41353659900502
Ind330	1.57313311665376	1.57313311665376
Ind331	-14.7968731503767	-14.7968731503767
Ind332	-17.1515186016499	-17.1515186016499
Ind333	21.1212349101327	21.1212349101327
Ind334	13.0338757470657	13.0338757470657
Ind335	6.62632736793051	6.62632736793051
Ind336	7.65469728540538	7.65469728540538
Ind337	-7.82644378710383	-7.82644378710383
Ind338	6.50830211794911	NA
Ind339	2.8155359671071	2.8155359671071
Ind340	4.01316776310646	4.01316776310646
Ind341	-2.52055097156208	-2.52055097156208
Ind342	9.68125999702142	9.68125999702142
Ind343	-23.0380872017253	-23.0380872017253
Ind344	6.0546633723654	6.0546633723654
Ind345	-8.70457002019241	-8.70457002019241
Ind346	-15.8223562118312	-15.8223562118312
Ind347	17.8578918896843	17.8578918896843
Ind348	2.56011393577987	2.56011393577987
Ind349	16.5382242070131	16.5382242070131
Ind350	-0.418502173399471	-0.418502173399471
Ind351	-5.48006711752555	-5.48006711752555
Ind352	19.3258241951788	19.3258241951788
Ind353	-3.92923821934185	-3.92923821934185
Ind354	-14.3720408668199	-14.3720408668199
Ind355	8.03437461732022	8.03437461732022
Ind356	-6.9808072207318	-6.9808072207318
Ind357	-2.5461722752345	-2.5461722752345
Ind358	7.40558820019407	7.40558820019407
Ind359	16.2502057086946	16.2502057086946
Ind360	-1.01095696373171	-1.01095696373171
Ind361	-3.73272987168673	-3.73272987168673
Ind362	8.13317846226302	NA
Ind363	-20.3449108109546	-20.3449108109546
Ind364	9.2218922429141	9.2218922429141
Ind365	-5.00081165625105	-5.00081165625105
Ind366	-4.04736694631235	-4.04736694631235
Ind367	2.38411348535499	2.38411348535499
Ind368	-1.39287622541061	-1.39287622541061
Ind369	-16.5117491999506	NA
Ind370	-14.6494091055374	-14.6494091055374
Ind371	-7.11238835713166	-7.11238835713166
Ind372	-14.1516523426913	-14.1516523426913
Ind373	12.0306115988504	12.0306115988504
Ind374	-8.40454161192661	-8.40454161192661
Ind375	-5.20558362752534	-5.20558362752534
Ind376	-2.738445702205	NA
Ind377	-3.46991640567611	-3.46991640567611
Ind378	3.56873471713344	3.56873471713344
Ind379	-8.61635774156941	-8.61635774156941
Ind380	-10.2803455043502	-10.2803455043502
Ind381	-6.82617455466369	-6.82617455466369
Ind382	10.6747020342023	10.6747020342023
Ind383	7.45614888073872	7.45614888073872
Ind384	0.0258033523950927	0.0258033523950927
Ind385	-10.2548123063749	-10.2548123063749
Ind386	6.0718619347095	6.0718619347095
Ind387	-7.93275993000319	-7.93275993000319
Ind388	-1.49012871721596	-1.49012871721596
Ind389	4.46218352304845	4.46218352304845
Ind390	6.31742473301081	6.31742473301081
Ind391	8.11941301453443	8.11941301453443
Ind392	19.4539305886578	19.4539305886578
Ind393	-5.93244201270524	-5.93244201270524
Ind394	-5.04383025801379	-5.04383025801379
Ind395	20.5704126628621	20.5704126628621
Ind396	7.95489939103644	7.95489939103644
Ind397	8.86435303756314	8.86435303756314
Ind398	-13.2428299993248	-13.2428299993248
Ind399	3.78285212162381	3.78285212162381
Ind400	-4.02253528029895	-4.02253528029895
Ind401	8.09637270590488	8.09637270590488
Ind402	-5.07311160743699	-5.07311160743699
Ind403	25.3246706605623	25.3246706605623
Ind404	-9.37831355864463	-9.37831355864463
Ind405	1.51090747802638	1.51090747802638
Ind406	5.43167444762335	5.43167444762335
Ind407	8.87906274024805	8.87906274024805
Ind408	-4.66094750608225	-4.66094750608225
Ind409	13.9523371383942	13.9523371383942
Ind410	-21.7489986447953	-21.7489986447953
Ind411	3.63087289660466	3.63087289660466
Ind412	-7.28557138176745	-7.28557138176745
Ind413	9.90771261975745	9.90771261975745
Ind414	-6.63360770716923	-6.63360770716923
Ind415	-11.6462997607846	-11.6462997607846
Ind416	-5.16413899142312	-5.16413899142312
Ind417	4.18820760770602	4.18820760770602
Ind418	-7.99453947508391	-7.99453947508391
Ind419	-7.36353065076308	-7.36353065076308
Ind420	1.55602020780775	1.55602020780775
Ind421	-9.49723313250572	-9.49723313250572
Ind422	-6.88614454868852	-6.88614454868852
Ind423	-12.3248092127303	-12.3248092127303
Ind424	-18.671461132403	-18.671461132403
Ind425	1.36473273071079	NA
Ind426	-5.8867712610241	-5.8867712610241
Ind427	-9.50273004869248	-9.50273004869248
Ind428	-4.81943622063048	-4.81943622063048
Ind429	-26.2142525264157	-26.2142525264157
Ind430	14.8425350408079	14.8425350408079
Ind431	-9.16761728314715	-9.16761728314715
Ind432	-1.00320200216495	-1.00320200216495
Ind433	13.774402701527	13.774402701527
Ind434	-13.1693917708243	-13.1693917708243
Ind435	-15.6696471881704	-15.6696471881704
Ind436	-3.67159990332953	-3.67159990332953
Ind437	13.5297254120583	13.5297254120583
Ind438	-0.112602110411935	-0.112602110411935
Ind439	-13.8888752459368	-13.8888752459368
Ind440	-5.06357674519975	-5.06357674519975
Ind441	3.70142882013138	3.70142882013138
Ind442	-8.99091178928531	-8.99091178928531
Ind443	7.17805994018753	7.17805994018753
Ind444	-0.266253301970805	-0.266253301970805
Ind445	8.94133832711641	8.94133832711641
Ind446	11.8626382537432	11.8626382537432
Ind447	1.46579823769644	1.46579823769644
Ind448	4.97944326839486	4.97944326839486
Ind449	-6.12599552963873	-6.12599552963873
Ind450	2.02124592400588	2.02124592400588
Ind451	5.99343387340862	5.99343387340862
Ind452	5.91859404910017	5.91859404910017
Ind453	5.26076650830962	NA
Ind454	21.079384146455	21.079384146455
Ind455	-19.8109434066481	-19.8109434066481
Ind456	-1.95890830148838	-1.95890830148838
Ind457	-21.7572487645643	-21.7572487645643
Ind458	6.68427079420261	6.68427079420261
Ind459	-0.00848186185855004	-0.00848186185855004
Ind460	0.173826840582155	0.173826840582155
Ind461	2.91595224945219	2.91595224945219
Ind462	-9.29007019936385	-9.29007019936385
Ind463	0.381452713728563	0.381452713728563
Ind464	-3.89608517962285	-3.89608517962285
Ind465	13.158651656358	13.158651656358
Ind466	-2.4007151168472	-2.4007151168472
Ind467	13.4474547090651	13.4474547090651
Ind468	12.856692609112	12.856692609112
Ind469	-3.25976986805755	-3.25976986805755
Ind470	-6.35949771507445	-6.35949771507445
Ind471	20.3208227858756	NA
Ind472	5.67442559054238	5.67442559054238
Ind473	-4.47561172897561	-4.47561172897561
Ind474	-9.14418324318106	-9.14418324318106
Ind475	1.1887403231858	1.1887403231858
Ind476	-13.5862130319871	-13.5862130319871
Ind477	16.6879999050854	16.6879999050854
Ind478	-17.1389687195975	-17.1389687195975
Ind479	-13.551122507557	-13.551122507557
Ind480	-8.94167774042331	-8.94167774042331
Ind481	7.29409149872752	7.29409149872752
Ind482	-1.77917153389365	-1.77917153389365
Ind483	-7.09889887976419	-7.09889887976419
Ind484	-24.1386330395452	-24.1386330395452
Ind485	0.834467682805625	0.834467682805625
Ind486	-2.57299735289436	-2.57299735289436
Ind487	-21.3142343190533	-21.3142343190533
Ind488	-15.3242121153467	-15.3242121153467
Ind489	-1.26949587391629	-1.26949587391629
Ind490	-17.2632576427363	-17.2632576427363
Ind491	2.62910436373452	2.62910436373452
Ind492	-11.4255273107226	-11.4255273107226
Ind493	-8.51899200969042	-8.51899200969042
Ind494	-1.07660369147835	-1.07660369147835
Ind495	-13.876458194635	NA
Ind496	-16.303864296789	-16.303864296789
Ind497	0.539683578070243	0.539683578070243
Ind498	-0.51004693545679	-0.51004693545679
Ind499	-6.12081197198746	-6.12081197198746
Ind500	-9.94515897141559	-9.94515897141559
