Ind_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
Ind49	-51.0079787894999	-37.5850837050083	88.819611368136	-88.9918001869147	42.4422491104744	-36.4431862197719	31.4285761266054	-72.2195579675629	-45.0900991959248	14.700348784836
Ind50	-33.5864044836252	13.627277048947	38.6969308147733	-13.9406285112959	-22.6499056725343	-2.44362254379944	38.158790902713	-0.0189867343542811	21.4985206555137	2.16787456017411
Ind51	-25.7892876597405	-51.4180677763512	58.5103092429659	-14.2369702667774	14.8036473077365	-16.048684078343	31.9346208290344	-11.3963132690518	-2.74438637931402	-9.35335747278831
Ind52	168.626447752945	252.348864043607	9.36633317774719	-22.2951270498586	86.573825643339	16.4759749796272	-49.171665952955	-45.3567152877633	-14.9152659731843	-14.790728739599
Ind53	109.264164325333	-122.762053080728	-58.6371375398393	54.3986230607426	48.1587515626609	-10.3079393658512	-18.6548178806349	-21.884073019163	9.23250880693256	16.7217841201727
Ind54	-22.6660134686028	-8.86006626401481	39.318853468771	-27.3597633863546	8.19640832808445	-7.83266101099098	30.5523498164723	1.67978586660134	14.2738947890294	-3.61762511419455
Ind55	41.5541125962558	6.98849386864753	13.6791373166364	-12.3778099820859	-38.8498824785542	0.571494459774356	21.1947069071097	31.9923347869544	2.79440741479768	9.66899258030337
Ind56	109.680747665277	-120.677366501181	-54.0809416073803	63.8161212784856	53.7630634409487	-16.8761853359478	-19.8209705851581	-36.061711785554	8.97951058816559	21.1347260120788
Ind57	39.1462952264533	-61.9572102754982	-8.39078121505377	-12.3319853376992	8.038170858178	27.086136369946	-2.06983628734114	-1.67267472076426	-14.2850512387912	15.2226535218807
Ind58	44.5632490706094	31.74951322959	1.76272023997332	-2.41691253855574	-65.1607454118456	-13.6103058827917	31.4801610829076	41.4069429273305	46.6370483509211	49.6172641941653
Ind59	-56.2691737184491	-44.0058743469278	87.226362582326	-86.7646388955591	48.4578736914582	-48.5746595038239	50.3249902263693	-82.0686665926157	-51.5318182988996	22.3642416551451
Ind60	-6.62110456575194	-37.7830266916154	35.6373860145294	-23.2301563879063	11.5631837574077	-18.1572807692709	30.0313860775325	-10.4599694023447	-5.97238215919217	-16.0537570390821
Ind61	-67.358228747043	-52.8280126849797	51.5421454305483	-119.767498101541	63.2446528212403	-22.430271145865	-118.32969126214	87.0727037755605	24.1279851013045	-9.60259818086144
Ind62	-19.0874142852907	-50.8360481735105	-33.9642941178955	-66.7526575337882	-32.0854512450327	104.069347334597	-17.9323840970453	1.81978694125394	-15.000242136149	7.02063480240592
Ind63	-55.6742187121651	-35.0692758649384	83.6311035431393	-80.1224532047369	43.866892699061	-46.5428660563848	46.0188274781479	-57.1001173773864	-29.1358387646734	20.019372424166
Ind64	67.6385711406164	-18.6222486837638	-18.1370377103012	5.23231326968232	-52.0092599044104	-19.0343303665791	30.1136028225448	47.7549119665195	-2.32348420931364	-15.5520235765718
Ind65	110.301123645739	-120.842464385573	-53.5732638697864	63.0742825160164	48.3184377749625	-18.9024370308388	-13.2179145958287	-36.723443389654	11.8104338154902	29.0417470628023
Ind66	60.0738913338017	-3.13810438498526	-14.7697227950274	6.42381502891415	-40.1042555596209	-28.1409216016471	37.2794869972728	56.8107205352261	-9.95317118370418	-9.81898000774856
Ind67	64.2637094887642	2.35707020308568	-12.588468538913	4.95154902829419	-49.5609381845496	-11.5122824615171	24.979713454523	28.8802963468288	0.0985328503443397	-15.7083806830542
Ind68	-137.621814126002	24.8227456150547	-27.0517925218126	43.6830914964231	20.2928910311077	13.9368656918028	-33.0193756361187	-11.28982840515	20.1333294638858	-18.4665627420447
Ind69	-38.1460642906385	16.799062842057	34.7246648555931	-1.2638602842768	-14.5845708111769	-4.88304635855877	33.0020101595486	-19.8182898721802	22.0427219580599	-11.1595931257861
Ind70	-154.830428903363	55.6171595888089	-188.141560525589	-47.0831214152977	-8.77196964300285	4.1549481850473	-3.04729072690905	16.6130314773052	-35.8132134630474	47.0655376934203
Ind71	184.665613850201	258.139683875929	7.7257747415578	-11.7498825198149	97.7004147560212	19.7703142191085	-31.7987215889292	-44.4777371594009	-15.8350958272599	-30.0667485798932
Ind72	143.498163485425	190.500609500778	10.9799378017016	-9.42667647813439	41.3211846995341	-7.35281923495451	-1.53830439631563	15.485429931734	20.0058487526271	34.9944634838052
Ind73	-5.08437832065885	-52.4919852528764	-16.1948685081249	-54.3479582087245	27.4290069981093	13.3463585191294	22.4202501304144	-0.0599996090887292	-75.1113231936752	3.94678124760548
Ind74	-147.56883843539	20.5022685386511	-66.3557030334109	25.6278590514821	20.9575132297752	7.0500996235091	-20.4005334405584	13.0056310917729	16.0097522209001	6.14548027489254
Ind75	-250.465692538288	103.948598795749	-302.300857160255	5.23090552497488	25.9917830113869	-52.7861835927161	-4.74341692637316	2.733803236103	-31.8764346487457	22.5632675029761
Ind76	46.7001628505216	3.16317673430275	-13.3317720933146	5.53593754072053	-45.43768672273	-18.3264024826458	19.5376898609874	31.763283651059	-2.97036490512535	-12.9333302094648
Ind77	-133.471649365803	15.7852787089699	-121.757219889058	-14.9672158463192	27.6222232149565	20.3635824272307	-6.20694710389294	-33.9831668080888	4.27295545615795	-22.9275738566526
Ind78	-139.947082131507	37.0971955088199	-151.636679256593	-35.1857383887703	-10.078227467419	1.06809086811689	-16.240573871466	13.6995181139142	-26.7840044518163	41.9505555232678
Ind79	2.38674433348141	-37.8358558240712	-4.98255705349783	-48.086839461453	-40.5416550744874	87.9965086788236	29.5666316722883	10.2930343639822	-11.2253653519094	5.24883075903166
Ind80	95.5581722854557	13.5206285524667	-14.280808481645	10.6587968508901	-38.5958637548363	-7.82294243220728	28.4297652208248	40.2809364125155	-4.06033645965411	-35.5087904547829
Ind81	114.11270334359	-129.032557335703	-56.2982619219616	47.73283761442	40.2618583128148	6.67853585363387	-28.836736278425	-28.0887942910296	2.83220015130212	21.8803033097145
Ind82	46.9934174140328	-28.0642028516567	-32.2587955479449	23.5052731492652	12.8074483625486	-10.4149689281382	35.5627087593891	44.625224937408	-30.9490045279167	-112.850219890232
Ind83	-3.59049905503951	-59.9700964765135	33.6199630017474	-53.7644124902443	16.9545275091431	1.99106953577515	6.74369621604103	-3.04889039276235	-30.287357184828	-1.23531616628224
Ind84	65.4145730023165	25.7377993452957	8.27469158112894	1.47466064280027	-30.2056245813503	-10.7821614469146	36.2753058760868	29.5549667728344	1.08869820334858	-16.5364365630166
Ind85	111.328116335656	-126.266529066717	-58.7641210143983	62.4112742618079	49.136726934675	-5.96385306297879	-21.6378410030745	-32.9558619489251	18.7132431535325	27.274093926438
Ind86	65.8745466900041	-58.1442057540319	-62.4257714605536	-89.3364034570489	-89.2408350057154	214.245307482591	-16.3916939747792	-25.575286195473	5.63453768548708	-48.1134468380064
Ind87	175.161552840852	264.667062763672	7.02790938448441	-20.7645428117769	108.597454410735	27.1837781939463	-48.2223860028468	-45.1140433789665	-24.543036859956	-20.9223543516535
Ind88	75.9391519607141	-13.0569319267718	-17.7235160848108	0.45262470722268	-63.5725398103185	-29.9263642179184	-1.70883314175153	26.1887362566179	-0.214751275979291	-30.2001104844969
Ind89	-205.5636114182	64.5761650613547	-158.501358486711	35.4192677748156	23.8081235652067	-16.4424957167014	-4.50573866770579	-35.5120471849252	57.7112753301031	-31.6901428482861
Ind90	-188.574648439736	62.5048558336898	-92.7948197035571	69.7848403058697	24.8933096636931	-21.9856798472319	-21.5772758086411	-53.1288848442667	111.569013016213	-71.5864433504075
Ind91	-179.663257662345	52.1912364649418	-83.1178479335418	58.9240128693446	26.3292060433939	-19.8984097247135	-6.78357896362256	-36.4908482554673	99.0929575889289	-52.1650215171933
Ind92	8.5318459200504	-33.7941960941234	-6.47588171988549	-52.1802385749161	-37.2889623388554	74.8959522932573	6.92000211759818	5.62209065944426	-6.03397863359585	7.254420385948
Ind93	-126.675320776609	27.0469113201335	130.55213598267	164.226439222504	11.2951686562104	54.3506642241475	-27.4083174451663	40.8439340523622	-95.9157186816159	27.6070192850578
Ind94	114.45251485398	-128.245528880323	-59.4951789030062	63.6301678796138	57.8569292624415	7.30090945359961	-18.8211992938882	-29.4175493198532	16.099392122526	31.8058681995737
Ind95	165.818269143725	260.122152287696	12.1998195378958	-21.0481656528687	101.207484974554	24.9192876015227	-43.7341516423223	-52.8013169168143	-24.1816756650517	-21.3123816765702
Ind96	-52.9601960822888	-31.3393679351721	81.9825387348331	-75.0620191012769	32.2118920315033	-48.5534021812331	42.4130870241345	-47.4569344957436	-21.2835935956345	4.23067493257113
Ind97	-99.9490996777359	1.5060582063907	111.445386655509	73.4123071188201	2.77457233172291	27.762140788926	-14.6400335401245	-7.04784894240218	31.3290642699549	-17.066640956267
Ind98	-93.8468576483866	16.9691728076913	83.7614107114799	59.3418723438189	-10.2369683512083	23.6195647584429	-14.4749969355881	-14.4587916261482	35.2398075183636	-15.943084265126
Ind99	73.567431677038	-91.5510836172527	-30.3080252260003	31.7319947469769	34.2265223746216	-14.7686879083381	10.7308349730316	-5.56650406948545	7.54491318293827	0.23311038089169
Ind100	93.1378822094319	-100.169911552954	-39.4464028279502	41.3559706948344	34.1069979526179	2.48230865303012	5.2793679578897	-5.60886462436772	7.52315790524464	3.71626387986818
Ind101	27.9197205511455	-73.4630993028368	7.18101282784872	-44.8170722652612	-9.12058466354912	45.8655724850096	13.8439982532765	-3.53176095486217	-28.4153746745327	5.31922601636638
Ind102	-15.7953692754756	23.9359724016622	11.2972499670191	-8.34090779150575	-37.869028481749	1.433293599475	37.5274360075516	21.4940973634968	-3.01804011573056	23.0431199988234
Ind103	54.3869936425711	-32.5140373233893	-19.6377429156046	5.97903790330182	-46.8189464870904	-16.8404185629055	36.5835525635193	42.768785292567	-7.768618091152	-10.3952946268395
Ind104	92.4976654148861	-100.240066966298	-42.429452259111	38.2914583004427	39.2560387936999	-10.2154532135194	-12.0778959922975	-9.65408916620311	0.225930989242843	11.9081186037646
Ind105	113.863282063633	-95.726514194906	-54.3040820845064	54.2706688273144	18.871667447815	-8.50164059819703	7.56357266777212	4.70401708882998	-1.222260697332	-7.60960560704349
Ind106	-99.2701891014166	13.4665526240931	99.100636236604	68.6415334256791	-9.41689302529032	24.1230704818054	15.2916274551249	-3.63197137805476	14.9943155219361	11.2762059126128
Ind107	109.933416073678	-123.840254463067	-52.8429081249624	48.5683172937176	35.603176628309	4.06101591239347	-21.002554804275	-24.0160515764262	-2.56479697597925	15.6647108102206
Ind108	-20.9690817210547	-7.75421546201832	25.9682809568811	-40.8516043565901	-14.9951221861967	18.440767572704	10.2524220652609	13.2865911887667	-9.86490612398436	13.0378477342254
Ind109	-44.2668571402784	-54.2675868723053	78.4675488048905	-107.791833902576	68.5592023685596	-43.6844980293562	-109.269574450458	84.9085532216287	21.6287505821165	-19.9422542685739
Ind110	75.6086964607609	17.3491089592892	-5.27618650954693	3.67632839824391	-27.24068510751	-7.95917750744367	22.7847189356137	33.86662838641	-4.29590636213378	3.6020228307259
Ind111	28.1490677453755	-73.6850632360301	8.00705518565439	-42.9446475061944	-7.65439396808169	41.5300045649221	14.4785652059767	-1.98767407373866	-28.3925197080673	5.29298047815345
Ind112	105.902058852252	-119.352276065554	-54.0757551722566	55.2014268510023	47.3483942889867	-10.6967041022179	-13.6740660912526	-18.0478535284974	12.5641986309653	20.3554549649661
Ind113	52.1336392487235	33.4775869651599	13.2856085992936	-1.68385295735976	-196.264346318641	-109.794496491626	-118.073117329893	-76.3873569424069	-33.4494097752523	-2.48181929462747
Ind114	-42.003525067921	-41.7154812155424	66.0591557380082	-81.174588348138	42.0417128027801	-48.0368745608531	50.3531249033459	-38.1253699187673	-29.9924403912483	16.5248650984864
Ind115	-109.045932618924	26.7540687467306	121.917628607238	148.535937512551	19.4592748689678	79.2465728600155	-29.2244757876727	35.3922925096557	-100.617645465762	26.0701679435216
Ind116	137.670326517912	213.64640219299	-0.432879177170762	-8.22962845197839	56.6068754986787	16.4585698887544	-16.9797744290047	-1.95849586589302	26.7396100891983	41.3782097765949
Ind117	-197.372112526223	68.2540011614417	-246.439189096493	-8.65147766721512	27.177481470606	-40.8190995729635	-5.21075488588379	4.89165710009692	-36.0988589331224	13.3033908942556
Ind118	-127.408067951713	30.7141159384901	-171.475954102066	13.6897098273675	25.1112315039403	-19.4216953504163	11.2064308047608	4.94709331288793	-28.0934902281359	-56.8767698957845
Ind119	-249.651749123506	103.905885444361	-300.985730320374	5.33441003721429	26.2598501885357	-53.338699545533	-4.34580668942052	3.54756708394876	-31.3930003013146	22.7718246292081
Ind120	-56.6845253289622	9.51049496840824	71.3776038521773	22.130073135645	-11.6951823958167	-2.65916441319813	25.2572842140707	-24.15733716949	27.3817037555809	-17.5009546325206
Ind121	105.972939423757	24.0301532955014	-36.8054872682718	1.21757063885782	15.9765475481034	18.6362798243577	67.538850813549	61.6048911938705	-71.2900872498194	-163.260322660698
Ind122	109.013009700603	-125.696456311486	-53.8839427812583	65.6070623210207	48.2570495047271	-23.4998322568755	-25.1671605173333	-33.7986543190855	18.0470011132398	37.590425199816
Ind123	-44.8485002578929	-36.4486399475479	-16.6427320552222	-83.6330263028858	-17.8023713955427	83.0853395113035	-20.4153224485373	19.444104958158	7.64451249708365	13.2834923663441
Ind124	13.8880304513576	78.9463634447188	8.55951015687893	-36.3702019956609	-75.9031582816821	21.4184127776689	53.7341640761488	48.9500976176623	24.232233871905	51.6288006182908
Ind125	-51.2099182074674	-54.9921323192878	82.2704857923483	-128.496956804346	78.9919598089421	-52.0401731313936	-142.947289659603	123.038061875246	26.3982910028329	-20.3593159921862
Ind126	-45.2900072345039	19.1523467783564	-2.11870961858086	-20.5835446812593	-31.879991863147	15.4919141884018	24.5382031169627	6.96602532302781	-2.11963826994514	4.59459385538474
Ind127	14.0783873403461	-36.703121531975	-7.04603172514873	-40.6946236494888	-51.7094779541509	38.8763736867426	17.6412701447608	1.6517995051778	-7.43344790264766	6.10053783093767
Ind128	-48.3231237123555	-39.1028525232799	58.1786527792524	-16.1787121028044	11.1235524664679	-19.4759945876374	31.9221064681344	-11.6863227597854	6.34030773342033	-16.0303484423947
Ind129	-54.24788069717	-46.3610352954886	89.2094786461789	-107.392578000306	55.8691818762368	-67.3877577296763	57.695093493671	-75.5795621849036	-39.8768201656926	20.5031374257058
Ind130	102.334310103925	-63.2469333149062	-46.5378069706986	23.7529879543832	-7.20689026165589	10.6422456360569	36.942100070688	33.9317752239909	-28.2790681707218	-75.2622856257292
Ind131	54.1568145206783	42.6542109869616	17.4883105947014	-7.26741584407802	-217.968141015774	-111.958679366187	-121.617209352192	-80.0849262265883	-29.3887899895133	4.86163460665085
Ind132	104.845130824613	-84.1040373191832	-41.8215584080729	44.2718322930691	8.65990012323608	-2.56820772184551	8.70272840956327	14.5126098258822	1.41943122149275	-20.7841323838251
Ind133	38.2982718914904	-21.4138575516325	-11.02360730796	-13.2712314834605	-43.9372331251505	-3.24533905425197	37.9813897116893	50.3504647760403	-5.5505932272698	-5.4003202619213
Ind134	-55.1837065922336	-39.5200509792932	65.7800842096772	-77.387603960198	37.0028020982388	-29.4050125661846	3.91265068397854	-13.2862416527374	11.8705550577468	-2.06311159641489
Ind135	66.5838681755369	-11.3639788584538	-12.4051182328393	18.9500532668154	-90.5211047975716	-44.6631660242108	5.36897875102051	28.2500074880252	13.7128791008065	-20.8328033133891
Ind136	61.7660704356072	51.7327104268836	14.6986288399933	-9.05722493706901	-0.792894695836488	13.1402007639221	65.0200428741722	29.9390772960415	-10.0968727522975	-16.0605290466099
Ind137	-1.3357409995251	-12.5654247402987	-64.0463026070032	29.9450508482278	20.2108096574486	-23.1192929417188	29.0224421158895	34.5159567970612	-28.7202832041831	-110.069415489301
Ind138	-72.6673572541045	9.81068362380933	90.2223795554715	22.9121695823339	-6.28308878209617	0.268437550065023	12.0734015307202	-27.2635690207942	54.2173583352353	-30.5025246016836
Ind139	-21.9415430238866	-47.2397846888758	13.0177564717823	-31.9226632348917	-27.7289992873541	92.5849360374264	-21.0356816813023	-0.169705698989534	3.07629170626975	1.63168295200285
Ind140	-96.4535937388348	12.0449530866067	98.7015681600172	69.0579382965756	-9.5264904933517	24.7856962314897	14.3881793481308	-2.51323887884841	12.981536480655	11.9104097215695
Ind141	72.2583236509498	23.5288343126959	2.03504233859732	0.719771859638258	-174.200031618453	-84.1737658088258	-92.4151173295058	-53.0212362724672	-22.2936043920711	-16.2421452945962
Ind142	40.6465798149465	13.6477860441117	-1.4933598786403	-5.69631784154562	-83.9954431970273	-28.4337089040569	11.6837282514898	22.3458033050021	10.1971505011206	9.18185923490493
Ind143	-41.7691695642441	24.4071831774327	68.4982290433181	6.20421351607258	-16.9169460358912	-12.7282185976843	24.4897713078888	-16.9031179296397	39.2003867008018	1.0684482695001
Ind144	32.3946110656104	107.242330782583	32.1719029784804	4.11832135574089	-45.5178204155821	-14.3089160623621	24.6956547645871	1.86394672800787	27.3050167960117	44.5871575002851
Ind145	-61.5454514313086	26.9879977040369	17.0226062490201	24.6017920062011	-28.7438709927117	-4.49216230593855	18.8420984353369	-2.10957773797652	5.07955874912775	-7.48990467605071
Ind146	121.49140538984	-128.641285871333	-56.5467086798806	66.1753169288527	58.3107908594828	-18.1906004744414	-27.1686604332399	-42.0698170622201	11.7324089247061	30.3403427817862
Ind147	80.284049344435	8.17303959092645	-18.9649681555034	-7.73892679702465	-25.0115625878963	-15.0459189678623	24.3047587629981	64.2073232372301	7.79510497333248	-36.2311344150592
Ind148	27.4532885321789	6.33173664006728	-8.56909643242623	-7.04911973327229	-52.6309156872422	-26.7301640977474	15.9312930084262	27.4107786557995	9.00397553372658	-0.734196409073693
Ind149	-12.3707578642191	-44.9441077928068	-36.2756603225254	-62.1873295277595	-32.5830079441582	84.0587695004389	-2.24136619597483	15.3298650383828	0.282116457203197	17.5879153915299
Ind150	-109.107210665658	4.86938455729716	-150.97121741906	-38.602187129254	38.4993810096912	-4.94250349617759	8.12467194056599	-9.6767614944118	-82.869889440599	10.1767027108514
Ind151	-79.1382194010869	1.36077105415663	73.6885212263173	38.6696809276007	9.26963994509238	0.561504320109006	19.6266578053171	-19.8509203837403	45.9953333353416	-17.5016716756248
Ind152	57.5190659237181	158.442374333616	12.1565705548279	-4.03950044907254	-45.8111399852442	-5.14333514006494	20.1370572808072	22.2585287174052	40.6874509116113	84.4783041805408
Ind153	93.0847187945313	-101.947596610452	-35.3327210363939	29.4615108652871	24.4583275130976	7.34093020154981	-14.2469263046274	-4.24556193292825	-17.5524467408177	0.787316774833018
Ind154	-55.3702332065011	-43.918947192055	63.5349393367818	-83.4074965875334	41.3005243858654	-21.2534667692228	22.3339409846583	-57.4002666918323	-21.9102156345365	23.9972256664899
Ind155	176.718059789584	250.334770468565	8.6544805785902	-9.93601377128273	87.0943165857642	24.4205955722816	-41.3608722633586	-36.46331419417	-7.0946777317256	-11.8955468260063
Ind156	-160.730161504585	55.8300124253743	-202.731851241673	-30.9542030119425	0.133048580443197	-7.02491816466366	-5.19080514517517	16.2271389053294	-45.3366727045137	39.4174740782333
Ind157	-58.8831969985129	9.80878696125947	79.4405826073767	6.30149906822533	4.81268355371091	-10.4503476248461	24.9912685634588	-22.5130859758726	30.2656243268124	-2.24797373647498
